group,names,scores,logfoldchanges,pvals,pvals_adj
VIC-FAP-osteogenic,CHEMBL1230314|ESTETROL,3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,CHEMBL193482|ESTRIOL,3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,"CHEMBL1201468|ESTROGENS, ESTERIFIED",3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,CHEMBL141305|CYCLOFENIL,3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,"CHEMBL1201466|ESTROGENS, CONJUGATED SYNTHETIC A",3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,"CHEMBL1201467|SYNTHETIC CONJUGATED ESTROGENS, B",3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,CHEMBL1358|FULVESTRANT,3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,CHEMBL1200598|DIETHYLSTILBESTROL DIPHOSPHATE,3.0993257,0.32162565,0.001939616432401025,0.0032597811882454043
VIC-FAP-osteogenic,CHEMBL1700|SOTALOL HYDROCHLORIDE,3.0760264,-0.11071187,0.002097792570278494,0.003518367662420476
VIC-FAP-osteogenic,CHEMBL4297774|AMIVANTAMAB,3.0751796,0.21484719,0.0021037591870497873,0.0035259580347334445
VIC-FAP-osteogenic,CHEMBL1694|BENAZEPRIL HYDROCHLORIDE,3.0472815,0.8172765,0.0023092132673468656,0.003867655622996427
VIC-FAP-osteogenic,CHEMBL1200988|METHANTHELINE BROMIDE,3.018395,1.0509756,0.0025411756359093214,0.0042358697418733715
VIC-FAP-osteogenic,CHEMBL1742471|EBROTIDINE,3.018395,1.0509756,0.0025411756359093214,0.0042358697418733715
VIC-FAP-osteogenic,CHEMBL1201051|CIMETIDINE HYDROCHLORIDE,3.018395,1.0509756,0.0025411756359093214,0.0042358697418733715
VIC-FAP-osteogenic,CHEMBL3183075|NIZATIDINE,3.018395,1.0509756,0.0025411756359093214,0.0042358697418733715
VIC-FAP-osteogenic,CHEMBL2111286|RANITIDINE BISMUTH CITRATE,3.018395,1.0509756,0.0025411756359093214,0.0042358697418733715
VIC-FAP-osteogenic,CHEMBL1200949|BETAZOLE HYDROCHLORIDE,3.018395,1.0509756,0.0025411756359093214,0.0042358697418733715
VIC-FAP-osteogenic,CHEMBL2110372|RANITIDINE HYDROCHLORIDE,3.018395,1.0509756,0.0025411756359093214,0.0042358697418733715
VIC-FAP-osteogenic,CHEMBL1237023|DENOSUMAB,3.011881,5.4025717,0.002596343555832839,0.004324882696475805
VIC-FAP-osteogenic,CHEMBL95889|BETAINE,3.0054681,0.60193366,0.0026517239589573492,0.00441412825004669
VIC-FAP-osteogenic,CHEMBL1677|TACRINE HYDROCHLORIDE,2.929915,0.5162854,0.0033905477116785415,0.005621050305201484
VIC-FAP-osteogenic,CHEMBL1174|EPTIFIBATIDE,2.9277542,0.9692254,0.0034141986040844385,0.0056487788939787835
VIC-FAP-osteogenic,CHEMBL916|TIROFIBAN,2.9277542,0.9692254,0.0034141986040844385,0.0056487788939787835
VIC-FAP-osteogenic,CHEMBL3189072|TIROFIBAN HYDROCHLORIDE,2.9277542,0.9692254,0.0034141986040844385,0.0056487788939787835
VIC-FAP-osteogenic,CHEMBL1200400|AZATHIOPRINE SODIUM,2.868865,0.4146914,0.004119476833828564,0.006792695291360173
VIC-FAP-osteogenic,CHEMBL1773|CAPECITABINE,2.8566854,0.298134,0.004280899536752589,0.0070493682142890885
VIC-FAP-osteogenic,CHEMBL20883|TEGAFUR,2.8566854,0.298134,0.004280899536752589,0.0070493682142890885
VIC-FAP-osteogenic,CHEMBL3137301|SACUBITRIL,2.8266933,2.9169257,0.00470313529752761,0.007729061163901988
VIC-FAP-osteogenic,CHEMBL1200514|DEMECARIUM BROMIDE,2.8259974,0.49552578,0.004713364963645011,0.007740673869825062
VIC-FAP-osteogenic,CHEMBL12713|SERTINDOLE,2.7802756,-0.01637176,0.005431278578488593,0.008913708035923264
VIC-FAP-osteogenic,CHEMBL654|MIRTAZAPINE,2.7557206,-0.025642386,0.005856300140855828,0.009604803247100677
VIC-FAP-osteogenic,CHEMBL571546|TIRBANIBULIN,2.7410781,0.42542407,0.00612379424797935,0.01003678802733119
VIC-FAP-osteogenic,CHEMBL1316|CARPROFEN,2.6267138,0.2448088,0.0086213848032128,0.014073734898907085
VIC-FAP-osteogenic,CHEMBL599|MELOXICAM,2.6267138,0.2448088,0.0086213848032128,0.014073734898907085
VIC-FAP-osteogenic,CHEMBL404108|LUMIRACOXIB,2.6267138,0.2448088,0.0086213848032128,0.014073734898907085
VIC-FAP-osteogenic,CHEMBL296913|PARECOXIB SODIUM,2.6267138,0.2448088,0.0086213848032128,0.014073734898907085
VIC-FAP-osteogenic,CHEMBL416146|ETORICOXIB,2.6267138,0.2448088,0.0086213848032128,0.014073734898907085
VIC-FAP-osteogenic,CHEMBL1206690|PARECOXIB,2.6267138,0.2448088,0.0086213848032128,0.014073734898907085
VIC-FAP-osteogenic,CHEMBL1591|DEMECLOCYCLINE,2.6066184,0.52068007,0.009144121359529118,0.014907171863269654
VIC-FAP-osteogenic,CHEMBL301265|PRAMIPEXOLE,2.5827262,0.6933944,0.0098023096852221,0.01596954181074466
VIC-FAP-osteogenic,CHEMBL1229846|PHENOXYETHANOL,2.5429296,0.23469947,0.010992733070110955,0.017885118233086108
VIC-FAP-osteogenic,CHEMBL1096885|VALRUBICIN,2.432407,0.84613335,0.014998841982184138,0.02437062837344262
VIC-FAP-osteogenic,CHEMBL1734|SOLIFENACIN,2.4233975,-0.015765356,0.015376089350658888,0.024967014360359852
VIC-FAP-osteogenic,CHEMBL3545063|OSIMERTINIB MESYLATE,2.4040713,0.18172729,0.016213612601671472,0.02618792741669313
VIC-FAP-osteogenic,CHEMBL1079742|ERLOTINIB HYDROCHLORIDE,2.4040713,0.18172729,0.016213612601671472,0.02618792741669313
VIC-FAP-osteogenic,CHEMBL4650319|MOBOCERTINIB,2.4040713,0.18172729,0.016213612601671472,0.02618792741669313
VIC-FAP-osteogenic,CHEMBL1201827|PANITUMUMAB,2.4040713,0.18172729,0.016213612601671472,0.02618792741669313
VIC-FAP-osteogenic,CHEMBL1743047|NECITUMUMAB,2.4040713,0.18172729,0.016213612601671472,0.02618792741669313
VIC-FAP-osteogenic,CHEMBL1201577|CETUXIMAB,2.4040713,0.18172729,0.016213612601671472,0.02618792741669313
VIC-FAP-osteogenic,CHEMBL3353410|OSIMERTINIB,2.4040713,0.18172729,0.016213612601671472,0.02618792741669313
VIC-FAP-osteogenic,CHEMBL641|ATOMOXETINE,2.374546,0.6063772,0.017570544266063533,0.028360898297531308
VIC-FAP-osteogenic,CHEMBL15245|YOHIMBINE,2.3726487,0.08706691,0.01766105733465287,0.02848820520625944
VIC-FAP-osteogenic,CHEMBL189|MILRINONE,2.3650298,0.69815665,0.018028624409067048,0.0290428202297479
VIC-FAP-osteogenic,CHEMBL182|GANCICLOVIR,2.3650298,0.69815665,0.018028624409067048,0.0290428202297479
VIC-FAP-osteogenic,CHEMBL86304|MOCLOBEMIDE,2.3531935,0.15196575,0.018612947448029053,0.029964396319294137
VIC-FAP-osteogenic,CHEMBL1201668|NESIRITIDE,2.3430054,1.4101033,0.019129103085537336,0.0307750922092767
VIC-FAP-osteogenic,CHEMBL1690|HYDROXYCHLOROQUINE SULFATE,2.3399308,0.65854627,0.019287319135648785,0.031009244365921534
VIC-FAP-osteogenic,CHEMBL1200374|EXEMESTANE,2.3380249,0.5354678,0.01938596418048456,0.03114737646069975
VIC-FAP-osteogenic,CHEMBL1698|BUPROPION HYDROCHLORIDE,2.3351495,0.6775686,0.01953561248518866,0.03136722030922352
VIC-FAP-osteogenic,CHEMBL3545311|BRIGATINIB,2.3347464,0.16526118,0.019556671860513273,0.03138044330667277
VIC-FAP-osteogenic,CHEMBL2105233|PROXIBARBAL,2.3322718,0.14143623,0.01968639633406482,0.031567897660194376
VIC-FAP-osteogenic,CHEMBL22242|REMOXIPRIDE,2.3302212,0.67094505,0.01979445830476994,0.031720392581383136
VIC-FAP-osteogenic,CHEMBL95|TACRINE,2.324281,0.69456726,0.02011044116262521,0.03220566068386381
VIC-FAP-osteogenic,CHEMBL1201150|SUMATRIPTAN SUCCINATE,2.3238184,0.6870927,0.0201352237159009,0.032224259275872795
VIC-FAP-osteogenic,CHEMBL1584|PIPERACETAZINE,2.3041222,0.67297477,0.02121578251588637,0.033844281250832144
VIC-FAP-osteogenic,CHEMBL3137309|VENETOCLAX,2.304107,0.17973211,0.021216643824591954,0.033844281250832144
VIC-FAP-osteogenic,CHEMBL1617|RIFAXIMIN,2.3012946,0.67917085,0.021374982335226212,0.034030306944891696
VIC-FAP-osteogenic,CHEMBL374478|RIFAMPIN,2.3012946,0.67917085,0.021374982335226212,0.034030306944891696
VIC-FAP-osteogenic,CHEMBL2003538|CETYLPYRIDINIUM CHLORIDE,2.290025,0.37489304,0.02201986510402768,0.0350114424363585
VIC-FAP-osteogenic,CHEMBL1200776|CINACALCET HYDROCHLORIDE,2.282444,0.6935712,0.02246313307608001,0.035623646556816456
VIC-FAP-osteogenic,CHEMBL420|GUANABENZ,2.2819252,0.68881106,0.022493761064144538,0.03564911484712544
VIC-FAP-osteogenic,CHEMBL223228|EFAVIRENZ,2.2770374,0.67815894,0.02278399764495306,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200328|DULOXETINE HYDROCHLORIDE,2.2738514,0.6251586,0.02297491861945069,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200825|METHADONE HYDROCHLORIDE,2.2668982,0.6718834,0.02339644629173953,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200817|LEVOMETHADYL ACETATE HYDROCHLORIDE,2.2668982,0.6718834,0.02339644629173953,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1237104|PROPOXYPHENE HYDROCHLORIDE,2.2668982,0.6718834,0.02339644629173953,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL734|ACETOHYDROXAMIC ACID,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200661|UNOPROSTONE ISOPROPYL,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1349|VALACYCLOVIR,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1201110|VALACYCLOVIR HYDROCHLORIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL481|IRINOTECAN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL556|DEFEROXAMINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200712|EVANS BLUE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1202|CIPROFLOXACIN HYDROCHLORIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1372950|NICERGOLINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL550348|DEFERASIROX,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL184412|DRONEDARONE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL129|ZIDOVUDINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL600325|PROSCILLARIDIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL713|ENTECAVIR,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL487253|BENDAMUSTINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200779|TROVAFLOXACIN MESYLATE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL269732|TACROLIMUS,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1129|TRIFLURIDINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1740659|FURSULTIAMINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL416956|MEFLOQUINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1660|RIFAPENTINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1728|LOMEFLOXACIN HYDROCHLORIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL719|MUPIROCIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1697843|METILDIGOXIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1908377|PYRVINIUM PAMOATE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1411731|TALAMPICILLIN HYDROCHLORIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL225072|PEMETREXED,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1540|PENCICLOVIR,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL33|LEVOFLOXACIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL113150|CETRIMIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL447629|MITOBRONITOL,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL788|IDOXURIDINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL105|MITOMYCIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL867|IOPANOIC ACID,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1909298|PINAVERIUM BROMIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1702|ATOMOXETINE HYDROCHLORIDE,2.2623065,0.6840356,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL3989543|VINDESINE SULFATE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL2105689|LULICONAZOLE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL73451|MEQUITAZINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1486|TENOFOVIR DISOPROXIL FUMARATE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL36715|PIRACETAM,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1201016|CEFPODOXIME PROXETIL,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200438|TIOCONAZOLE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1136|TELITHROMYCIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL144673|HEXETIDINE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL261772|MECLOCYCLINE SULFOSALICYLATE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1868702|GESTRINONE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200632|CLINDAMYCIN PALMITATE HYDROCHLORIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL2359966|QUININE SULFATE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1200454|VALGANCICLOVIR HYDROCHLORIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1201059|CHLOROGUANIDE HYDROCHLORIDE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL414804|OXALIPLATIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL968|FLURAZEPAM,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1480987|CYCLANDELATE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL623|NEFAZODONE,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL383675|TEMOPORFIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL450449|TRABECTEDIN,2.2623065,0.6901403,0.023678478418983937,0.0360555299883346
VIC-FAP-osteogenic,CHEMBL1696|DESIPRAMINE HYDROCHLORIDE,2.2577906,0.66987115,0.023958719040043694,0.03645956809140977
VIC-FAP-osteogenic,CHEMBL1720|PALONOSETRON HYDROCHLORIDE,2.2540562,0.68083435,0.0241926291668693,0.03679264361176456
VIC-FAP-osteogenic,CHEMBL814|FLUVOXAMINE,2.2381723,0.6681555,0.025209823451162797,0.03829201612973021
VIC-FAP-osteogenic,CHEMBL716|QUETIAPINE,2.2381723,0.6681555,0.025209823451162797,0.03829201612973021
VIC-FAP-osteogenic,CHEMBL1200383|BENZTROPINE MESYLATE,2.235302,0.6640596,0.025397538298616445,0.03855321105255238
VIC-FAP-osteogenic,CHEMBL1200710|CLOMIPRAMINE HYDROCHLORIDE,2.232734,0.60776955,0.025566493863854185,0.03878562336320595
VIC-FAP-osteogenic,CHEMBL1648|ISRADIPINE,2.2195184,-0.022879798,0.026451474474461143,0.04010331972676978
VIC-FAP-osteogenic,CHEMBL4594262|AMLODIPINE BENZOATE,2.1963701,-0.023489313,0.028065458913945303,0.04236655025442576
VIC-FAP-osteogenic,CHEMBL1237132|CLEVIDIPINE,2.1963701,-0.023489313,0.028065458913945303,0.04236655025442576
VIC-FAP-osteogenic,CHEMBL1200984|AMLODIPINE MALEATE,2.1963701,-0.023489313,0.028065458913945303,0.04236655025442576
VIC-FAP-osteogenic,CHEMBL1200805|DILTIAZEM MALATE,2.1963701,-0.023489313,0.028065458913945303,0.04236655025442576
VIC-FAP-osteogenic,CHEMBL363295|TERODILINE,2.1963701,-0.023489313,0.028065458913945303,0.04236655025442576
VIC-FAP-osteogenic,CHEMBL4594288|LEVAMLODIPINE MALEATE,2.1963701,-0.023489313,0.028065458913945303,0.04236655025442576
VIC-FAP-osteogenic,CHEMBL255863|NILOTINIB,2.185548,-0.024114246,0.028848685242239915,0.0434952142869754
VIC-FAP-osteogenic,CHEMBL1107|HALOFANTRINE,2.185548,-0.024114246,0.028848685242239915,0.0434952142869754
VIC-FAP-osteogenic,CHEMBL657|DIPHENHYDRAMINE,2.147891,1.2986836,0.03172241169433721,0.04779848609362263
VIC-FAP-osteogenic,"CHEMBL1200569|CAFFEINE, CITRATED",2.0401587,0.54756063,0.04133451505957303,0.06216690740674567
VIC-FAP-osteogenic,CHEMBL477|ADENOSINE,2.0401587,0.54680824,0.04133451505957303,0.06216690740674567
VIC-FAP-osteogenic,CHEMBL113|CAFFEINE,2.0401587,0.54756063,0.04133451505957303,0.06216690740674567
VIC-FAP-osteogenic,CHEMBL584|NELFINAVIR,2.0336728,0.56923944,0.0419845985638909,0.06310584317312103
VIC-FAP-osteogenic,CHEMBL2103868|CABOZANTINIB S-MALATE,2.0302215,1.0524203,0.04233402113475923,0.06359198877640014
VIC-FAP-osteogenic,CHEMBL1263|SALMETEROL,1.9387615,0.23990786,0.0525303956231839,0.07881169717347088
VIC-FAP-osteogenic,CHEMBL2361370|PENBUTOLOL SULFATE,1.9387615,0.23990786,0.0525303956231839,0.07881169717347088
VIC-FAP-osteogenic,CHEMBL1531|ETONOGESTREL,1.8799683,0.15207563,0.060112399902582464,0.08985647071571123
VIC-FAP-osteogenic,CHEMBL1162|NORETHINDRONE,1.8799683,0.15207563,0.060112399902582464,0.08985647071571123
VIC-FAP-osteogenic,CHEMBL2103846|ULIPRISTAL,1.8799683,0.15207563,0.060112399902582464,0.08985647071571123
VIC-FAP-osteogenic,CHEMBL3707377|SEGESTERONE ACETATE,1.8799683,0.15207563,0.060112399902582464,0.08985647071571123
VIC-FAP-osteogenic,CHEMBL1389|LEVONORGESTREL,1.8799683,0.15207563,0.060112399902582464,0.08985647071571123
VIC-FAP-osteogenic,CHEMBL260538|ULIPRISTAL ACETATE,1.8799683,0.15207563,0.060112399902582464,0.08985647071571123
VIC-FAP-osteogenic,CHEMBL2068724|ACAMPROSATE CALCIUM,1.8675412,0.2081399,0.06182605571031609,0.0923616351179142
VIC-FAP-osteogenic,CHEMBL926|DOBUTAMINE,1.8301967,0.51762235,0.06722052598787182,0.10035913794528513
VIC-FAP-osteogenic,CHEMBL516476|METHYLATROPINE NITRATE,1.808099,0.5107068,0.07059109771916963,0.1052628983051847
VIC-FAP-osteogenic,CHEMBL4297240|ONASEMNOGENE ABEPARVOVEC,1.808099,0.5107068,0.07059109771916963,0.1052628983051847
VIC-FAP-osteogenic,CHEMBL2105704|LENVATINIB MESYLATE,1.7863361,1.0074617,0.07404486544266835,0.11034578912193024
VIC-FAP-osteogenic,CHEMBL270190|ALVIMOPAN,1.7847165,-0.07760553,0.07430732008779976,0.11066951445821427
VIC-FAP-osteogenic,CHEMBL4297711|BULEVIRTIDE,1.7764158,0.3063384,0.07566440659255187,0.11262214290266084
VIC-FAP-osteogenic,CHEMBL1909324|PINAVERIUM,1.7696277,-0.084325455,0.07678917820875159,0.11401888293496064
VIC-FAP-osteogenic,CHEMBL742|KETAMINE,1.7696277,-0.084325455,0.07678917820875159,0.11401888293496064
VIC-FAP-osteogenic,CHEMBL491571|DORIPENEM,1.7696277,-0.084325455,0.07678917820875159,0.11401888293496064
VIC-FAP-osteogenic,CHEMBL1491|AMLODIPINE,1.7696277,-0.084325455,0.07678917820875159,0.11401888293496064
VIC-FAP-osteogenic,CHEMBL1375743|ZIPRASIDONE HYDROCHLORIDE,1.6807399,-0.1023067,0.09281344629381065,0.13772862527650373
VIC-FAP-osteogenic,CHEMBL2216870|IDELALISIB,1.6033087,0.7381073,0.10886651907068293,0.1613545561271721
VIC-FAP-osteogenic,CHEMBL3039502|DUVELISIB,1.5978101,0.7303089,0.11008522415894652,0.16306207234681727
VIC-FAP-osteogenic,CHEMBL476|DACARBAZINE,1.5287107,1.2686278,0.12633617149992032,0.18702033373279192
VIC-FAP-osteogenic,CHEMBL89598|VIGABATRIN,1.3805044,0.5045885,0.16743141885890822,0.24606887804669575
VIC-FAP-osteogenic,CHEMBL3833373|AVELUMAB,1.3556379,0.41562602,0.17521439590417653,0.25689012988467347
VIC-FAP-osteogenic,CHEMBL3301587|DURVALUMAB,1.3556379,0.41562602,0.17521439590417653,0.25689012988467347
VIC-FAP-osteogenic,CHEMBL3707227|ATEZOLIZUMAB,1.3556379,0.41562602,0.17521439590417653,0.25689012988467347
VIC-FAP-osteogenic,CHEMBL1789843|BELIMUMAB,1.3105769,-0.17358634,0.19000075101960778,0.2784022980508864
VIC-FAP-osteogenic,CHEMBL1551|URSODIOL,1.3092291,0.6141828,0.1904567488737704,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1715|PIOGLITAZONE HYDROCHLORIDE,1.3019519,0.27152085,0.1929328198447935,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL12|DIAZEPAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1200420|MIDAZOLAM HYDROCHLORIDE,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL285674|ESTAZOLAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL655|MIDAZOLAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1697737|CLOTIAZEPAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL70418|CLOBAZAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1200472|QUAZEPAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1200790|METHYPRYLON,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1522|ESZOPICLONE,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1200903|SECOBARBITAL SODIUM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL526|PROPOFOL,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL681|ETOMIDATE,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL451|CHLORDIAZEPOXIDE,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1200802|TALBUTAL,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL448|PENTOBARBITAL,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL646|TRIAZOLAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL2106829|METHAQUALONE HYDROCHLORIDE,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1201065|THIAMYLAL SODIUM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL2096631|CLORAZEPATE DIPOTASSIUM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL970|HALAZEPAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL4594301|REMIMAZOLAM BESYLATE,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL450|METHARBITAL,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1102|GLUTETHIMIDE,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL580|LORAZEPAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL452|CLONAZEPAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL1200982|BUTABARBITAL SODIUM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL13280|FLUNITRAZEPAM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
VIC-FAP-osteogenic,CHEMBL738|THIOPENTAL SODIUM,1.296693,0.22215763,0.19473685941361096,0.2788303657022271
