,0,1
207,-16249.365862464923,10582.87143544952
208,-15934.014635415482,7822.608059574519
209,-9926.54111383349,9842.511237803554
210,-4065.2335962943243,-2135.826408705568
211,1044.5430970881762,13238.93024773816
212,13753.937487408068,29482.946399159664
213,718.2691819613373,-17018.20155557644
214,167.49548562911278,10212.903732685296
215,-14207.880812590449,11138.329695583489
216,-10972.306471322065,1991.2907473478813
217,-3139.8036553854026,179.09740735438257
218,-5268.177718202007,5326.570042748194
219,-5795.555261385928,3867.2443164816414
220,-11200.890809585268,4849.031325409514
221,10810.537282427866,26684.136414951932
222,5629.449856250576,23940.041815749
223,3633.457623606719,19409.952784304347
224,5882.683580657937,19647.96859474506
225,-14486.064307876128,9830.773656780637
226,1574.4278831168492,10769.24749131191
227,-1417.0608543893343,-18918.442003516935
228,-1909.8119307971444,-2557.4149181208595
229,-2375.6155599215153,4981.5472481503575
230,8195.349964184188,20885.570210303475
231,3686.37465537293,22101.827422039903
232,-2225.3686581742068,-7376.685555942995
233,-11276.192254388503,3829.124093688681
234,-12963.730320530976,9337.428706139306
235,-418.6900155141791,14101.464186291567
236,1291.2096860898896,6434.220750512534
237,-16773.863313195063,11665.794300277494
238,-337.8920901922719,7903.643303179813
239,-12703.633478039908,5904.529493366776
240,-761.8393414868027,-5439.189137873662
241,3366.576197880764,-8969.78421579242
242,-20953.236592944628,13145.939635276938
243,6358.794136049175,20696.202517291513
244,-7207.691519462582,2574.9797750010316
245,-1607.7278398320075,1837.4491849053984
246,-2671.0275264601228,7752.886170361569
247,1703.9513436464595,16458.438026680946
248,13774.697467454946,32325.45537663407
249,-3145.2952896957854,-2190.9385232790632
250,-7834.280818211718,2582.633634472272
251,-1244.6851084154994,-718.819121000248
252,-11453.437758618953,7540.029405890377
253,3130.461463655712,17853.3139968091
254,16604.63045523963,34340.288385953165
255,-11698.34491717186,8412.611762534156
256,-1221.6438143388302,-8840.700463827809
257,2298.312683109826,17173.098488131676
258,-2947.852259247336,598.8266801093927
259,7315.027781762241,17845.54088501544
260,-17376.809169440916,9958.391546843768
261,4237.311657162348,13227.821515105137
262,-6411.0125565767385,3619.989375553588
263,7525.579362930762,14187.884647686698
264,-11908.678829663197,7716.880553352804
265,-3528.850166782234,16069.561517250844
266,692.4960516021711,9275.37700597607
267,-2723.7649148198375,16913.24027572369
268,8944.540776206366,25006.37390762667
269,3704.267399363434,12874.873686969122
270,-14957.718000162344,7220.0240080342555
271,-6614.734810063473,11631.603174164646
272,3963.651594594418,19963.946520523437
273,-5722.847431392409,-1406.3972935988454
274,-9069.64072462874,5962.449945862052
275,3431.534608245965,-8340.473351990178
276,2542.3512669568668,-8031.60772045861
277,-4590.851486259598,10645.647371312225
278,-1587.9447664411293,-16761.17408454063
279,-417.10346618690085,219.01291113480696
280,3719.01932358257,11813.014064924722
281,-5340.813617581727,1559.8267308336942
282,6145.573150302591,20549.483866971623
283,7050.061197220909,26715.686770026452
284,2991.6073686901987,23997.011163174415
285,6003.570402004122,13213.734137344258
286,-16326.774200868394,10203.356417242625
287,-5581.096337455827,3503.960184815782
288,8367.394286562332,20973.52716189955
289,-13060.321682025482,8694.107452955153
290,-14846.137303745267,9762.762470320895
291,1903.4967565938778,-5533.48423663193
292,3633.08936049812,22782.31964792826
293,-11327.967888107089,8194.866240459514
294,1675.200884621413,7510.800457587611
295,-780.4028805239003,-1462.26886388135
296,-19465.46331504762,12276.402568275842
297,-8042.861582908351,-623.7749756722995
298,-1710.129330470168,-6066.077861974458
299,3614.7737285773464,25462.911817332006
300,6190.938372606728,25917.203240800387
301,1532.117419433396,16061.652422033989
302,-16422.795660345597,10492.386094145257
303,1186.3787024842072,-14143.557844022778
304,1773.2194943431912,12899.475346925647
305,-3368.9765301553757,-1516.7203294535407
306,-9970.165524278107,-9089.977189644096
307,1064.3941512103602,-11921.100793955486
308,-5516.166673673734,5197.464314702001
309,5602.33964007413,18165.09503518427
310,-12289.636499943856,14144.63975188403
311,4493.809050197112,8082.6726199228915
