id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	plasma|plasma	plasma|T-gd	plasma|T-CD4	plasma|T-CD8	plasma|B	plasma|NK	plasma|MP-neutrophil	plasma|VEC-vascular	plasma|mast	plasma|MP-DC	T-gd|plasma	T-gd|T-gd	T-gd|T-CD4	T-gd|T-CD8	T-gd|B	T-gd|NK	T-gd|MP-neutrophil	T-gd|VEC-vascular	T-gd|mast	T-gd|MP-DC	T-CD4|plasma	T-CD4|T-gd	T-CD4|T-CD4	T-CD4|T-CD8	T-CD4|B	T-CD4|NK	T-CD4|MP-neutrophil	T-CD4|VEC-vascular	T-CD4|mast	T-CD4|MP-DC	T-CD8|plasma	T-CD8|T-gd	T-CD8|T-CD4	T-CD8|T-CD8	T-CD8|B	T-CD8|NK	T-CD8|MP-neutrophil	T-CD8|VEC-vascular	T-CD8|mast	T-CD8|MP-DC	B|plasma	B|T-gd	B|T-CD4	B|T-CD8	B|B	B|NK	B|MP-neutrophil	B|VEC-vascular	B|mast	B|MP-DC	NK|plasma	NK|T-gd	NK|T-CD4	NK|T-CD8	NK|B	NK|NK	NK|MP-neutrophil	NK|VEC-vascular	NK|mast	NK|MP-DC	MP-neutrophil|plasma	MP-neutrophil|T-gd	MP-neutrophil|T-CD4	MP-neutrophil|T-CD8	MP-neutrophil|B	MP-neutrophil|NK	MP-neutrophil|MP-neutrophil	MP-neutrophil|VEC-vascular	MP-neutrophil|mast	MP-neutrophil|MP-DC	VEC-vascular|plasma	VEC-vascular|T-gd	VEC-vascular|T-CD4	VEC-vascular|T-CD8	VEC-vascular|B	VEC-vascular|NK	VEC-vascular|MP-neutrophil	VEC-vascular|VEC-vascular	VEC-vascular|mast	VEC-vascular|MP-DC	mast|plasma	mast|T-gd	mast|T-CD4	mast|T-CD8	mast|B	mast|NK	mast|MP-neutrophil	mast|VEC-vascular	mast|mast	mast|MP-DC	MP-DC|plasma	MP-DC|T-gd	MP-DC|T-CD4	MP-DC|T-CD8	MP-DC|B	MP-DC|NK	MP-DC|MP-neutrophil	MP-DC|VEC-vascular	MP-DC|mast	MP-DC|MP-DC	VIC-transitional|VIC-transitional	VIC-transitional|VIC-IFN	VIC-transitional|VIC-remodelling	VIC-transitional|VIC-quiescent	VIC-IFN|VIC-transitional	VIC-IFN|VIC-IFN	VIC-IFN|VIC-remodelling	VIC-IFN|VIC-quiescent	VIC-remodelling|VIC-transitional	VIC-remodelling|VIC-IFN	VIC-remodelling|VIC-remodelling	VIC-remodelling|VIC-quiescent	VIC-quiescent|VIC-transitional	VIC-quiescent|VIC-IFN	VIC-quiescent|VIC-remodelling	VIC-quiescent|VIC-quiescent	VIC-transitional|VIC-osteogenic	VIC-transitional|VEC-endocardial	VIC-IFN|VIC-osteogenic	VIC-IFN|VEC-endocardial	VIC-remodelling|VIC-osteogenic	VIC-remodelling|VEC-endocardial	VIC-osteogenic|VIC-transitional	VIC-osteogenic|VIC-IFN	VIC-osteogenic|VIC-remodelling	VIC-osteogenic|VIC-osteogenic	VIC-osteogenic|VEC-endocardial	VEC-endocardial|VIC-transitional	VEC-endocardial|VIC-IFN	VEC-endocardial|VIC-remodelling	VEC-endocardial|VIC-osteogenic	VEC-endocardial|VEC-endocardial	VIC-interstitial|VIC-interstitial	VIC-interstitial|VIC-quiescent	VIC-quiescent|VIC-interstitial	MP-macro|MP-macro	MP-macro|MP-mono	MP-macro|VIC-osteogenic	MP-macro|MP-DC	MP-mono|MP-macro	MP-mono|MP-mono	MP-mono|VIC-osteogenic	MP-mono|MP-DC	VIC-osteogenic|MP-macro	VIC-osteogenic|MP-mono	VIC-osteogenic|MP-DC	MP-DC|MP-macro	MP-DC|MP-mono	MP-DC|VIC-osteogenic	VIC-SMC|VIC-SMC	VIC-SMC|VEC-vascular	VIC-SMC|cycling	VEC-vascular|VIC-SMC	VEC-vascular|cycling	cycling|VIC-SMC	cycling|VEC-vascular	cycling|cycling
CPI-SC08F923F07	FN1_integrin_aVb1_complex	simple:P02751	complex:integrin_aVb1_complex	FN1		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Fibronectin	0.242																																																																																																					1.752	1.704	1.771	1.672	1.669	1.62	1.688	1.588	1.9	1.851	1.919	1.819	1.405	1.357	1.424	1.324	1.811	1.89	1.728	1.807	1.958	2.037	2.175	2.127	2.195	2.234	2.313				1.178	1.257	1.539	1.516	1.348									2.234	2.222	2.095				1.424	1.411	1.312					
CPI-SS060B82BBC	JAG1_NOTCH2	simple:P78504	simple:Q04721	JAG1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.242																																																																													0.528																								0.496	0.461	0.486	0.439	0.488	0.453	0.477	0.431	0.515	0.48	0.504	0.458	0.504	0.469	0.493	0.447	0.575		0.567		0.594		0.497	0.462	0.487	0.576		0.535	0.499	0.524	0.614		0.422	0.386	0.483						0.413	0.403		0.418	0.586					0.573		0.506	0.374				
CPI-SC070B9F112	BMP2_BMPR1A_BMPR2	simple:P12643	complex:BMPR1A_BMPR2	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.242																																																																																																					0.211	0.196	0.197	0.189	0.199	0.184	0.185	0.177	0.216	0.201	0.202	0.194	0.205	0.19	0.191	0.183	0.247	0.217	0.235	0.205	0.253	0.222	0.279	0.264	0.265	0.315	0.285	0.235	0.22	0.221	0.272	0.241	0.224	0.222	0.185									0.187						0.187			0.201				
CPI-SC0ABE9B7D2	FBN1_integrin_a5b1_complex	simple:P35555	complex:integrin_a5b1_complex	FBN1		True	False	False	curated	True	Ligand-Receptor		0.248																																																																														0.807		0.634																					0.683	0.676	0.739	0.653	0.586	0.58	0.643	0.556	0.643	0.637	0.7	0.614	0.528	0.522	0.585	0.498	0.778	1.072	0.682	0.976	0.739	1.033	0.962	0.956	1.018	1.058	1.352					0.746	0.625	0.61	0.514									1.064	1.242	1.152					0.743	0.483		0.547			
CPI-SS0B1650B85	CD93_IFNGR1	simple:Q9NPY3	simple:P15260	CD93	IFNGR1	False	True	True	curated	False	Ligand-Receptor		0.255																																																																		0.408		0.403		0.611	0.609	0.809	0.799	0.818	0.692	0.855	0.734	0.85	0.688	1.058												0.421	0.41	0.429		0.466		0.461		0.669																												0.448	0.468	0.467	0.47	0.528				0.842	0.782	0.714	0.925	0.745	0.685	0.617	0.828				0.586	0.526	0.458				0.816	0.84	0.383	0.417	0.407
CPI-CS039E9FE7F	Dihydrotestosterone_bySRD5A3_AR	complex:Dihydrotestosterone_bySRD5A3	simple:P10275		AR	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	0.255																																																																																																					0.136	0.135	0.142	0.142	0.129	0.128	0.135	0.135	0.139	0.138	0.145	0.145	0.118	0.117	0.124	0.124	0.131	0.14	0.125	0.134	0.134	0.143	0.15	0.149	0.156	0.145	0.154	0.129	0.128	0.135	0.124	0.133	0.129	0.127	0.126			0.161				0.126							0.166				0.12		0.118		
CPI-SS046F8AD8B	VEGFA_NRP2	simple:P15692	simple:O60462	VEGFA	NRP2	True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.255								0.308		0.288																																																																														0.482	0.334	0.461								0.682	0.534	0.661	0.216								0.215				0.235				0.432	0.341	0.412	0.321	0.432	0.341	0.297		0.237	0.514	0.423				0.423	0.332				0.742	0.435	0.567	0.457	1.0	0.694	0.825	0.715	0.689	0.383	0.404	0.947	0.64	0.771		0.384	0.27				0.324	
CPI-SS09CEEE405	MPZL1_MPZL1	simple:O95297	simple:O95297	MPZL1	MPZL1	False	False	False	curated	False	Adhesion-Adhesion		0.261																																																																																																					0.59	0.542	0.554	0.544	0.542	0.494	0.506	0.496	0.554	0.506	0.518	0.508	0.544	0.496	0.508	0.497	0.615	0.497	0.567	0.449	0.579	0.461	0.615	0.567	0.579	0.639	0.522	0.497	0.449	0.461	0.522	0.404	0.5	0.498	0.498			0.41				0.394		0.41	0.394	0.4			0.4								
CPI-SS080C81D37	APP_CD74	simple:P05067	simple:P04233	APP	CD74	False	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-beta precursor protein	0.261																																									1.328	1.292			2.679			1.662		2.883																					2.252	2.216	1.644	2.013	3.603	1.682		2.587		3.807											1.548	1.512		1.309	2.9			1.883		3.104																	1.233	1.512		1.474		1.461					1.484					1.462				2.848	2.321		3.082	2.784	2.257		3.018	3.304	2.777	3.538	2.87	2.342			2.217	2.176		2.546		1.783	1.742
CPI-SS09C4FCB90	ICAM1_SPN	simple:P05362	simple:P16150	ICAM1	SPN	False	True	False	curated	False	Adhesion-Adhesion	Adhesion by ICAM	0.261		0.386	0.327	0.334		0.399										0.323																																				0.367	0.308	0.315		0.38						1.126	1.067	1.075		1.139			0.969	1.01		0.753	0.694	0.701		0.766			0.595	0.637		0.754	0.695	0.702		0.767			0.596	0.638		1.199	1.14	1.148		1.212			1.042	1.083																																					0.822		0.881		0.911		0.97			0.311		1.025						0.694			0.417
CPI-SS0CE693E3E	LGALS9_P4HB	simple:O00182	simple:P07237	LGALS9	P4HB	True	False	False	curated	False	Ligand-Receptor	Signaling by Galectin	0.261																																																																							0.687							0.639													0.859	0.703	0.689	0.65		0.714		0.812	0.655	0.742					0.745	0.761	0.819	0.639											0.829	0.655			0.664	0.681	0.739	0.749		0.712	0.728	0.787	0.797	0.623				0.713	0.687	1.062	0.697	0.678	0.653	1.027	0.662				0.758	0.733	1.107				0.649	0.709	0.632	0.622	0.692
CPI-SS029C16DCA	CD58_CD2	simple:P19256	simple:P06729	CD58	CD2	False	False	True	curated	False	Ligand-Receptor		0.268		0.698	0.823	0.761								0.907	1.032	0.971		0.589						0.879	1.004	0.942		0.561						0.868	0.993	0.931		0.55						0.748	0.873	0.811		0.429						0.887	1.012	0.95		0.568						1.168	1.293	1.231		0.85						0.773	0.898	0.836		0.455						0.866	0.991	0.929		0.548						1.237	1.362	1.3		0.919																																																								0.445		0.413			0.601
CPI-SS0892F3080	SEMA4C_PLXNB2	simple:Q9C0C4	simple:O15031	SEMA4C	PLXNB2	False	True	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	0.268																																																																														0.235		0.238																					0.211	0.201	0.198	0.191	0.221	0.211	0.207	0.201	0.208	0.197	0.194	0.188	0.212	0.202	0.198	0.192	0.301	0.189	0.31	0.199	0.297	0.185	0.223	0.212	0.209	0.312	0.2	0.198		0.184	0.287		0.198	0.204	0.185									0.292	0.242	0.22				0.231	0.223		0.243	0.193			
CPI-SS019C98396	TNFSF14_TNFRSF14	simple:O43557	simple:Q92956	TNFSF14	TNFRSF14	True	False	True	curated	False	Ligand-Receptor	Signaling by Tumor necrosis factor	0.274											0.313	0.39	0.461	0.424	0.422	0.408		0.395	0.314	0.362	0.227	0.305	0.376	0.339	0.337	0.323		0.309	0.229	0.277	0.24	0.317	0.388	0.351	0.349	0.335		0.322	0.241	0.289											0.373	0.451	0.521	0.485	0.482	0.469		0.455	0.374	0.422																																																																																0.294	0.29	0.256	0.283												0.212	0.292	0.23
CPI-SC01AADFEB3	TGFB1_TGFbeta_receptor2	simple:P01137	complex:TGFbeta_receptor2	TGFB1		True	False	True	curated	False	Ligand-Receptor	Signaling by Transforming growth factor	0.274																		0.906		0.864								0.752		0.71								0.831		0.789								0.485		0.443								1.029		0.987																												0.543		0.501								0.571		0.529																		0.543		0.485		0.545	0.503	0.469	0.497	0.558	0.759	0.412		0.407	0.467	0.669				0.537	0.515	0.616	0.498	0.533	0.512	0.613	0.494	0.479	0.457	0.44	0.568	0.547	0.647						0.622	0.617	0.594
CPI-SS015B87133	JAG1_CD46	simple:P78504	simple:P15529	JAG1	CD46	False	False	True	curated	False	Ligand-Receptor		0.274																																																																									0.477			0.471		0.562	0.49																						0.506	0.524	0.524	0.504	0.498	0.515	0.516	0.495	0.525	0.542	0.543	0.522	0.514	0.531	0.532	0.511	0.536	0.663	0.528	0.655	0.555	0.682	0.507	0.525	0.525	0.537	0.664	0.545	0.562	0.563	0.574	0.702	0.473		0.533									0.537						0.754	0.761	0.648	0.554				
CPI-CS0406B0B69	Cholesterol_byLIPA_RORA	complex:Cholesterol_byLIPA	simple:P35398		RORA	True	False	True	curated	False	Ligand-Receptor	Signaling by Cholesterol	0.28													0.578										0.561										0.559																				0.564																			0.561	0.675	0.528		0.559		0.618															0.656			0.54		0.598			0.598	0.595	0.576	0.576	0.641	0.638	0.619	0.619	0.613	0.61	0.592	0.592	0.595	0.592	0.573	0.573			0.555	0.542			0.577	0.574	0.556			0.608	0.605	0.586			0.622	0.56	0.635			0.697				0.582							0.544		0.534					0.564	
CPI-CS0D69D106B	integrin_aVb1_complex_ADGRE5	complex:integrin_aVb1_complex	simple:P48960		ADGRE5	True	False	True	curated	True	Ligand-Receptor	Signaling by Integrin	0.299																																																																								0.803	0.684	0.707		0.809	0.674		0.436	0.471		0.74	0.621	0.644		0.746	0.611					0.775	0.657	0.68		0.781	0.647		0.408	0.444			0.421						0.386		0.441												0.425	0.429	0.48	0.418		0.505	0.508	0.559	0.498					0.5	0.664	0.418	0.582	0.489	0.652	0.407	0.571	0.501	0.664	0.583		0.526		0.413		0.625	0.4	0.612			0.514
CPI-SC0E029AB31	PLAUR_integrin_a4b1_complex	simple:Q03405	complex:integrin_a4b1_complex	PLAUR		True	True	False	curated	True	Receptor-Receptor	Signaling by Plasminogen Activator	0.306																						0.566	0.526	0.396		0.521				0.405																															2.219	2.625	2.585	2.455	2.261	2.581			2.294	2.464		0.557	0.517	0.387		0.513				0.396	0.7	1.107	1.066	0.937	0.742	1.062			0.775	0.945	1.587	1.993	1.953	1.823	1.629	1.949			1.662	1.832																																				1.482	1.435		1.478	2.005	1.958		2.0	0.738	0.691	0.733	1.836	1.789				0.426		0.441			0.749
CPI-SC09DC9200A	ICAM3_integrin_aLb2_complex	simple:P32942	complex:integrin_aLb2_complex	ICAM3		False	False	False	curated	True	Ligand-Receptor	Adhesion by ICAM	0.306		0.543	0.452	0.518		0.538				0.321		0.747	0.656	0.722		0.742				0.525		0.75	0.659	0.725		0.745				0.528		0.684	0.593	0.659		0.679				0.462		0.565	0.474	0.54		0.56				0.343		0.723	0.632	0.698		0.719				0.502		0.437	0.345	0.411		0.432				0.215		0.317	0.226	0.292		0.312																0.477	0.386	0.452		0.472				0.255																																									0.229							0.312						0.191			0.352
CPI-SS0E2453044	PPIA_BSG	simple:P62937	simple:P35613	PPIA	BSG	True	False	False	curated	False	Ligand-Receptor		0.318																		1.684										1.698										1.658										1.675										1.655																				1.821																				1.753			1.782	1.824	1.845	1.732	1.727	1.768	1.789	1.676	1.794	1.836	1.857	1.744	1.697	1.739	1.76	1.647	1.745	1.676	1.689		1.757	1.688	1.819	1.86	1.881	1.782	1.713	1.85	1.892	1.913	1.813	1.744	1.696	1.662	1.681			1.702											1.868	1.76	1.662		1.919	1.696	2.06	1.963	1.837
CPI-CS036B95798	ProstaglandinE2_byPTGES3_PTGER4	complex:ProstaglandinE2_byPTGES3	simple:P35408		PTGER4	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.318												1.029	1.065	0.953		0.87				1.032		0.996	1.031	0.919		0.837				0.998		0.992	1.028	0.916		0.833				0.994		0.83	0.865	0.753						0.832		0.925	0.961	0.849		0.766				0.928												0.886	0.922	0.81		0.727				0.888		0.943	0.978	0.866		0.784				0.945		0.947	0.983	0.871		0.788				0.95																																				0.828	0.733		0.95				0.826	0.791		0.913	0.828	0.732				0.767			0.764		0.919
CPI-SS0E80C8B3C	CD47_SIRPA	simple:Q08722	simple:P78324	CD47	SIRPA	False	True	True	curated	False	Ligand-Receptor		0.325										0.408							0.552	0.423		0.591							0.567	0.438		0.606							0.527	0.399		0.566							0.603	0.474		0.641							0.512	0.383		0.55																				0.391										0.397							0.484			0.522			0.374	0.367	0.396	0.411	0.415	0.409	0.371	0.387	0.391	0.384						0.379	0.394	0.421		0.396			0.383		0.389						0.422		0.394	0.533	0.566		0.471	0.475	0.508		0.413	0.618	0.651	0.556	0.584	0.617								0.395	0.443
CPI-SS0D479FBB7	SELPLG_SELL	simple:Q14242	simple:P14151	SELPLG	SELL	False	True	False	curated	False	Ligand-Receptor	Signaling by Selectin	0.338			0.281		0.619	0.189	0.47			0.234	0.487		0.614		0.952	0.522	0.803			0.567	0.43		0.557		0.895	0.465	0.746			0.51	0.456		0.583		0.921	0.492	0.772			0.536											0.566		0.693		1.031	0.601	0.882			0.646	0.273		0.4		0.738	0.309	0.589			0.354											0.19		0.317		0.655	0.226	0.506			0.271	0.304		0.431		0.769	0.339	0.62			0.384																																					0.329		0.387		0.24		0.298					0.326									0.331
CPI-SS001865B32	TNFSF10_TNFRSF10B	simple:P50591	simple:O14763	TNFSF10	TNFRSF10B	True	False	True	curated	False	Ligand-Receptor	Signaling by Tumor necrosis factor	0.344																		0.498		0.465								0.511		0.478								0.404		0.371																		0.428		0.395													0.549					0.777		0.744			0.342					0.57		0.537								0.396		0.363					0.618	0.58	0.579	0.564	0.408	0.371	0.37	0.354	0.352		0.314			0.411	0.587	0.735	0.377	0.526	0.538	0.5	0.5	0.507	0.655	0.463	0.425	0.425	0.432	0.58	0.339	0.34		0.332	0.345		0.388		0.322		0.366	0.611	0.624	0.667							0.54	0.574		0.438	
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	TGFB1	TGFBR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Transforming growth factor	0.35								0.734				0.921	0.927	0.94		0.97		1.34				0.768	0.774	0.787		0.817		1.187				0.846	0.852	0.865		0.896		1.266				0.5	0.506	0.519		0.549		0.919				1.044	1.05	1.063		1.094		1.464										0.638										0.727				0.558	0.564	0.577		0.608		0.977				0.587	0.592	0.605		0.636		1.006																				0.546		0.488		0.549	0.49	0.495	0.511	0.528	0.763				0.438	0.672						0.586				0.583							0.618		0.739				0.657	1.052	0.649
CPI-SS01503DD69	CD44_TYROBP	simple:P16070	simple:O43914	CD44	TYROBP	False	True	False	curated	False	Ligand-Receptor		0.369		1.046				1.705	1.582		1.452	1.675		1.504				2.164	2.041		1.911	2.134		1.441				2.1	1.977		1.847	2.07		1.404				2.063	1.94		1.81	2.033		1.124				1.783	1.66		1.53	1.753		1.375				2.035	1.912		1.781	2.005		1.171				1.83	1.707		1.577	1.8												1.811				2.47	2.347		2.217	2.44		1.592				2.251	2.128		1.998	2.221																																				2.444	2.405		2.205	2.911	2.872		2.672	1.968	1.929	1.73	2.46	2.421				0.992					1.416
CPI-SC0DABCC4B5	TGFB1_TGFbeta_receptor1	simple:P01137	complex:TGFbeta_receptor1	TGFB1		True	False	True	curated	False	Ligand-Receptor	Signaling by Transforming growth factor	0.471												0.919	0.894	0.903	0.906	0.935		0.891		0.974		0.766	0.74	0.749	0.752	0.781		0.738		0.82		0.844	0.819	0.828	0.831	0.86		0.816		0.899		0.498	0.473	0.482	0.485	0.514		0.47		0.553		1.042	1.017	1.026	1.029	1.058		1.014		1.097																						0.556	0.531	0.54	0.543	0.572		0.528		0.611		0.585	0.559	0.568	0.571	0.6		0.557		0.639																							0.615	0.572	0.615	0.659		0.524	0.482	0.524	0.568					0.704	0.554	0.717	0.608	0.701	0.55	0.713	0.604	0.646	0.495	0.55	0.736	0.585	0.748						0.619	0.603	0.665
CPI-SS0F7113A7D	SEMA4D_PTPRC	simple:Q92854	simple:P08575	SEMA4D	PTPRC	False	True	False	curated	False	Ligand-Receptor	Signaling by Semaphorin	0.49		1.412	1.281	1.358	0.904	1.315	0.944		0.413	0.874	0.525	1.695	1.564	1.642	1.188	1.598	1.227		0.697	1.158		1.559	1.427	1.505	1.051	1.461	1.091		0.56	1.021	0.4	1.571	1.439	1.517	1.063	1.473	1.103		0.572	1.033											0.431	1.601	1.47	1.548	1.094	1.504	1.133		0.602	1.064	0.416	1.586	1.455	1.533	1.079	1.489	1.118		0.588	1.049												1.519	1.387	1.465	1.011	1.421	1.051		0.52	0.981		1.427	1.295	1.373	0.919	1.329	0.959		0.428	0.889																																				0.778	0.807		0.877	0.824	0.853		0.922				0.791	0.82									0.977
CPI-SS0436D5870	HLA-F_VSIR	simple:P30511	simple:Q9H7M9	HLA-F	VSIR	False	False	True	curated	False	Ligand-Receptor		0.535							0.62			0.495	0.72	0.734	0.785	0.768		0.757	0.982	0.727	0.683	0.857	0.643	0.657	0.708	0.691		0.68	0.905	0.65	0.606	0.779	0.729	0.743	0.794	0.777		0.766	0.991	0.736	0.692	0.866	0.525	0.539	0.59	0.573		0.562	0.787	0.532	0.488	0.662	0.707	0.721	0.772	0.755		0.744	0.969	0.714	0.67	0.844							0.648			0.523	0.615	0.629	0.68	0.663		0.652	0.877	0.622	0.578	0.752												0.461	0.512	0.495		0.484	0.708	0.454		0.583						0.451	0.491																						0.449	0.49						0.45	0.554		0.494	0.574	0.678		0.618		0.518	0.458	0.539	0.643					0.594	0.623	0.497	0.526	0.526
CPI-SS0F16EAEBB	HLA-E_VSIR	simple:P13747	simple:Q9H7M9	HLA-E	VSIR	False	False	True	curated	False	Ligand-Receptor		0.573							1.048				1.425	1.439	1.49	1.473		1.462	1.687	1.432	1.388	1.562	1.357	1.371	1.422	1.405		1.394	1.619	1.364	1.32	1.493	1.44	1.454	1.505	1.488		1.477	1.702	1.447	1.403	1.577	1.214	1.228	1.279	1.262		1.251	1.476	1.221	1.177	1.351	1.383	1.397	1.448	1.431		1.42	1.645	1.39	1.346	1.52	1.111	1.125	1.176	1.159		1.148	1.373	1.118	1.074	1.247	1.542	1.556	1.607	1.59		1.579	1.804	1.549	1.505	1.679							1.066						1.014	0.997			1.21			1.085							1.025																					1.431	1.478	1.518	1.419	1.369				1.264	1.368	1.127	1.308	1.131	1.235	0.994	1.175				1.041	1.145					1.52	1.549	1.063	1.091	1.092
CPI-SS061A7E099	CD55_ADGRE5	simple:P08174	simple:P48960	CD55	ADGRE5	True	True	True	curated	False	Ligand-Receptor		0.656		0.979	0.86	0.883	0.571	0.985	0.85		0.612	0.648		0.969	0.851	0.874	0.562	0.975	0.841		0.602	0.638	0.546	1.033	0.914	0.937	0.625	1.039	0.904		0.666	0.701		0.938	0.819	0.842	0.531	0.944	0.809		0.571	0.607	1.074	1.56	1.442	1.465	1.153	1.566	1.432		1.193	1.229	0.542	1.029	0.91	0.933	0.622	1.035	0.9		0.662	0.698	1.401	1.887	1.769	1.792	1.48	1.894	1.759		1.52	1.556	0.522	1.009	0.89	0.913	0.602	1.015	0.88		0.642	0.678	0.645	1.131	1.013	1.036	0.724	1.137	1.003		0.764	0.8	0.833	1.319	1.201	1.224	0.912	1.326	1.191		0.952	0.988											0.514																									0.572	0.736		0.654	1.021	1.185	0.939	1.103		0.577		0.906	1.07	0.824			0.527	0.607	0.818			0.673
CPI-CS0C61C245A	atRetinoicAcid_byALDH1A3_RORB	complex:atRetinoicAcid_byALDH1A3	simple:Q92753		RORB	True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.6560000000000001																																																																																																																																																													
CPI-CS01EA98FFF	5-HT_byTPH2_and_SLC6A4_HTR1F	complex:5-HT_byTPH2_and_SLC6A4	simple:P30939		HTR1F	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	1.6560000000000001																																																																																																																																																													
CPI-CS0CA60CF5D	5-HT_byTPH1_and_SLC6A4_HTR2A	complex:5-HT_byTPH1_and_SLC6A4	simple:P28223		HTR2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	1.6560000000000001																																																																																																																																																													
CPI-CS0B7FF1D20	SerotoninDopamin_byDDC_HTR1F	complex:SerotoninDopamin_byDDC	simple:P30939		HTR1F	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin/Dopamine	1.6560000000000001																																																																																																																																																													
CPI-SC0B9D5B3BB	WNT11_FZD8_LRP6	simple:O96014	complex:FZD8_LRP6	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	1.6560000000000001																																																																																																																																																													
CPI-CS0F3B46E17	5-HT_byTPH2_and_SLC18A2_HTR2A	complex:5-HT_byTPH2_and_SLC18A2	simple:P28223		HTR2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	1.6560000000000001																																																																																																																																																													
CPI-SS0DE3B267F	GHRL_GHSR	simple:Q9UBU3	simple:Q92847	GHRL	GHSR	True	False	True	curated	False	Ligand-Receptor	Signaling by Growth hormone-releasing hormone	1.6560000000000001																																																																																																																																																													
CPI-CC0BEBB9C26	atRetinoicAcid_byALDH1A3_RAreceptor_RARG_RXRG	complex:atRetinoicAcid_byALDH1A3	complex:RAreceptor_RARG_RXRG			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.6560000000000001																																																																																																																																																													
CPI-CC0E829C954	atRetinoicAcid_byALDH1A1_RAreceptor_RXRG	complex:atRetinoicAcid_byALDH1A1	complex:RAreceptor_RXRG			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.6560000000000001																																																																																																																																																													
CPI-CC071BF7D12	atRetinoicAcid_byALDH1A2_RAreceptor_RXRG	complex:atRetinoicAcid_byALDH1A2	complex:RAreceptor_RXRG			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.6560000000000001																																																																																																																																																													
CPI-CC000118AA2	atRetinoicAcid_byALDH1A2_RAreceptor_RARG_RXRG	complex:atRetinoicAcid_byALDH1A2	complex:RAreceptor_RARG_RXRG			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.6560000000000001																																																																																																																																																													
CPI-CC00B974CC4	atRetinoicAcid_byALDH1A3_RAreceptor_RXRG	complex:atRetinoicAcid_byALDH1A3	complex:RAreceptor_RXRG			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.6560000000000001																																																																																																																																																													
CPI-SS02AEB612C	GHRL_GPR39	simple:Q9UBU3	simple:O43194	GHRL	GPR39	True	False	True	curated	False	Ligand-Receptor	Signaling by Growth hormone-releasing hormone	1.6560000000000001																																																																																																																																																													
CPI-CS08EE9E5CE	atRetinoicAcid_byALDH1A1_RORB	complex:atRetinoicAcid_byALDH1A1	simple:Q92753		RORB	True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.6560000000000001																																																																																																																																																													
CPI-SS02CAD3BF8	VIP_SCTR	simple:P01282	simple:P47872	VIP	SCTR	True	False	True	curated	False	Ligand-Receptor	Signaling by Vasoactive Intestinal Peptide	1.6560000000000001																																																																																																																																																													
CPI-CS0124AABB1	5-HT_byTPH1_and_SLC18A1_HTR2A	complex:5-HT_byTPH1_and_SLC18A1	simple:P28223		HTR2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	1.6560000000000001																																																																																																																																																													
CPI-CS0D82F92E9	5-HT_byTPH1_and_SLC18A2_HTR2A	complex:5-HT_byTPH1_and_SLC18A2	simple:P28223		HTR2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	1.6560000000000001																																																																																																																																																													
CPI-SS09F7A6011	PENK_GHSR	simple:P01210	simple:Q92847	PENK	GHSR	True	False	True	curated	False	Ligand-Receptor		1.6560000000000001																																																																																																																																																													
CPI-SS021F26C73	SCT_SCTR	simple:P09683	simple:P47872	SCT	SCTR	True	False	True	curated	False	Ligand-Receptor	Signaling by Secretin	1.6560000000000001																																																																																																																																																													
CPI-SC0E7F51B25	RSPO1_FZD8_LRP6	simple:Q2MKA7	complex:FZD8_LRP6	RSPO1		True	False	False	curated	False	Ligand-Receptor	Signaling by R-spondin	1.6560000000000001																																																																																																																																																													
CPI-SC0E8623846	WNT1_FZD8_LRP6	simple:P04628	complex:FZD8_LRP6	WNT1		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	1.6560000000000001																																																																																																																																																													
